country,crop,year_2022,actual_yield_2022,year_2023,predicted_yield_2023,,,
Switzerland,Vegetables Primary,2022,23299.6,2023,19814.80711,,,
Syrian Arab Republic,Apples,2022,6455,2023,5663.29202,,,
Syrian Arab Republic,Apricots,2022,4215.3,2023,3249.356309,,,
Syrian Arab Republic,Bananas,2022,28142.9,2023,47717.80611,,,
Syrian Arab Republic,Barley,2022,160.2,2023,303.3217015,,,
Syrian Arab Republic,"Beans, dry",2022,1709.3,2023,1801.414684,,,
Syrian Arab Republic,"Broad beans and horse beans, dry",2022,1303,2023,1157.322602,,,
Syrian Arab Republic,Cantaloupes and other melons,2022,21608.7,2023,18015.22583,,,
Syrian Arab Republic,Castor oil seeds,2022,2254.7,2023,1862.435897,,,
Syrian Arab Republic,Cherries,2022,2333.7,2023,2248.968366,,,
Syrian Arab Republic,"Chick peas, dry",2022,362.2,2023,487.5483978,,,
Syrian Arab Republic,Dates,2022,5838.2,2023,5689.058585,,,
Syrian Arab Republic,Figs,2022,4180.2,2023,4100.482822,,,
Syrian Arab Republic,Grapes,2022,5222.3,2023,5486.405877,,,
Syrian Arab Republic,"Groundnuts, excluding shelled",2022,2927,2023,2988.051779,,,
Syrian Arab Republic,Lemons and limes,2022,11646.3,2023,12246.79269,,,
Syrian Arab Republic,"Lentils, dry",2022,327.1,2023,526.181044,,,
Syrian Arab Republic,Maize (corn),2022,5833.5,2023,4218.085246,,,
Syrian Arab Republic,Millet,2022,1666.7,2023,1413.528669,,,
Syrian Arab Republic,Oats,2022,1000,2023,977.3034922,,,
Syrian Arab Republic,Olives,2022,1465.2,2023,1119.886569,,,
Syrian Arab Republic,Oranges,2022,11792.8,2023,15884.59328,,,
Syrian Arab Republic,"Other fruits, n.e.c.",2022,11680.2,2023,14376.82912,,,
Syrian Arab Republic,Other pulses n.e.c.,2022,1522.6,2023,1538.753689,,,
Syrian Arab Republic,Other stone fruits,2022,6361.7,2023,4400.879112,,,
Syrian Arab Republic,"Other tropical fruits, n.e.c.",2022,5868.1,2023,2734.89206,,,
Syrian Arab Republic,Peaches and nectarines,2022,7215.6,2023,7407.543802,,,
Syrian Arab Republic,Pears,2022,4734.2,2023,4953.775949,,,
Syrian Arab Republic,"Peas, dry",2022,1476.1,2023,1079.134318,,,
Syrian Arab Republic,Plums and sloes,2022,6585.4,2023,8333.826265,,,
Syrian Arab Republic,Pomelos and grapefruits,2022,17047.6,2023,17687.03328,,,
Syrian Arab Republic,Quinces,2022,8935.5,2023,6618.673839,,,
Syrian Arab Republic,"Seed cotton, unginned",2022,4192.8,2023,2877.437552,,,
Syrian Arab Republic,Sesame seed,2022,858.1,2023,841.9808813,,,
Syrian Arab Republic,Sorghum,2022,1924.8,2023,1826.456862,,,
Syrian Arab Republic,Soya beans,2022,1766.9,2023,1717.488376,,,
Syrian Arab Republic,Sugar beet,2022,32314.8,2023,23769.14043,,,
Syrian Arab Republic,Sunflower seed,2022,1370.5,2023,1538.025699,,,
Syrian Arab Republic,"Tangerines, mandarins, clementines",2022,21745.4,2023,16113.74813,,,
Syrian Arab Republic,Vetches,2022,690.5,2023,775.5908995,,,
Syrian Arab Republic,Watermelons,2022,12001.3,2023,14586.38006,,,
Syrian Arab Republic,Wheat,2022,1310.2,2023,1803.381628,,,
Syrian Arab Republic,"Roots and Tubers, Total",2022,23245.9,2023,23387.87291,,,
Syrian Arab Republic,"Treenuts, Total",2022,746.6,2023,1173.64795,,,
Syrian Arab Republic,Vegetables Primary,2022,18456.3,2023,18023.20013,,,
Tajikistan,Apples,2022,5295.8,2023,6453.839207,,,
Tajikistan,Apricots,2022,2749,2023,3455.697916,,,
Tajikistan,Barley,2022,2000,2023,2348.462597,,,
Tajikistan,"Beans, dry",2022,7548.4,2023,8021.419483,,,
Tajikistan,Figs,2022,3864.9,2023,4995.584777,,,
Tajikistan,Grapes,2022,7741.3,2023,9658.959719,,,
Tajikistan,"Groundnuts, excluding shelled",2022,4256.1,2023,4330.962601,,,
Tajikistan,Lemons and limes,2022,14253,2023,14767.43738,,,
Tajikistan,"Lentils, dry",2022,2023.2,2023,2292.955109,,,
Tajikistan,Maize (corn),2022,14293,2023,17229.54086,,,
Tajikistan,Millet,2022,3098.2,2023,2951.569548,,,
Tajikistan,Oats,2022,1324.4,2023,1669.874203,,,
Tajikistan,Oranges,2022,16017.5,2023,22010.88885,,,
Tajikistan,"Other fruits, n.e.c.",2022,3876,2023,5250.898067,,,
Tajikistan,Other pulses n.e.c.,2022,2616.6,2023,3756.449632,,,
Tajikistan,Peaches and nectarines,2022,2558.2,2023,3573.634539,,,
Tajikistan,"Peas, dry",2022,1348.6,2023,1609.641483,,,
Tajikistan,Plums and sloes,2022,373.7,2023,589.6167848,,,
Tajikistan,Rape or colza seed,2022,823.2,2023,1019.542189,,,
Tajikistan,Rice,2022,8784.8,2023,8973.087075,,,
Tajikistan,Rye,2022,2976.7,2023,3358.083165,,,
Tajikistan,Safflower seed,2022,1596.9,2023,1671.176338,,,
Tajikistan,"Seed cotton, unginned",2022,2560,2023,3098.500275,,,
Tajikistan,Sesame seed,2022,1423,2023,1632.691524,,,
Tajikistan,Sorghum,2022,2929.2,2023,2532.966254,,,
Tajikistan,Soya beans,2022,327.5,2023,453.1722751,,,
Tajikistan,Sunflower seed,2022,2800,2023,3055.118284,,,
Tajikistan,Watermelons,2022,33571.2,2023,36765.92199,,,
Tajikistan,Wheat,2022,2800,2023,3820.921692,,,
Tajikistan,"Roots and Tubers, Total",2022,17610.3,2023,15887.88822,,,
Tajikistan,"Treenuts, Total",2022,943.6,2023,1100.998111,,,
Tajikistan,Vegetables Primary,2022,35036,2023,45036.48717,,,
Thailand,Bananas,2022,22064.4,2023,25866.62524,,,
Thailand,Barley,2022,2415.4,2023,2809.961889,,,
Thailand,"Beans, dry",2022,761.5,2023,903.6909474,,,
Thailand,Canary seed,2022,404.3,2023,433.6901829,,,
Thailand,Castor oil seeds,2022,857.1,2023,985.0174714,,,
Thailand,Cereals n.e.c.,2022,2518,2023,2699.039705,,,
Thailand,"Coconuts, in shell",2022,5168.3,2023,5559.396908,,,
Thailand,Grapes,2022,16744.7,2023,17827.99952,,,
Thailand,"Groundnuts, excluding shelled",2022,2267.3,2023,2132.291263,,,
Thailand,"Jute, raw or retted",2022,1952.7,2023,2268.036557,,,
Thailand,Kapok fruit,2022,3600.4,2023,3595.498275,,,
Thailand,"Kenaf, and other textile bast fibres, raw or retted",2022,1396,2023,1506.524978,,,
Thailand,Lemons and limes,2022,9750,2023,11881.98708,,,
Thailand,Maize (corn),2022,4570.4,2023,4973.109533,,,
Thailand,"Mangoes, guavas and mangosteens",2022,9662.5,2023,9518.522455,,,
Thailand,Oil palm fruit,2022,19370.2,2023,19421.99421,,,
Thailand,Oranges,2022,20765.8,2023,21478.74346,,,
Thailand,"Other citrus fruit, n.e.c.",2022,4915.9,2023,4572.267603,,,
Thailand,"Other fibre crops, raw, n.e.c.",2022,819.4,2023,905.4579536,,,
Thailand,"Other fruits, n.e.c.",2022,17061.2,2023,18795.04796,,,
Thailand,Other pulses n.e.c.,2022,1165.6,2023,1009.928609,,,
Thailand,"Other tropical fruits, n.e.c.",2022,6641.3,2023,6885.403627,,,
Thailand,Papayas,2022,40051.7,2023,33689.61825,,,
Thailand,Pineapples,2022,23969,2023,24083.31812,,,
Thailand,Pomelos and grapefruits,2022,14975.8,2023,15677.04687,,,
Thailand,Rice,2022,2988.2,2023,3041.747882,,,
Thailand,"Seed cotton, unginned",2022,1590.7,2023,1613.941488,,,
Thailand,Sesame seed,2022,688.9,2023,728.7737339,,,
Thailand,"Sisal, raw",2022,296.8,2023,363.3408544,,,
Thailand,Sorghum,2022,1851.9,2023,2217.096879,,,
Thailand,Soya beans,2022,1669.3,2023,1813.002222,,,
Thailand,Sugar cane,2022,60387.9,2023,56232.12151,,,
Thailand,Sunflower seed,2022,843.8,2023,876.5783873,,,
Thailand,"Tangerines, mandarins, clementines",2022,15012.5,2023,15759.27655,,,
Thailand,Watermelons,2022,23218.7,2023,25995.47561,,,
Thailand,Wheat,2022,1056.3,2023,1423.811314,,,
Thailand,"Roots and Tubers, Total",2022,21325.6,2023,20057.16879,,,
Thailand,"Treenuts, Total",2022,1476,2023,1423.124204,,,
Thailand,Vegetables Primary,2022,7571.1,2023,7057.598789,,,
Timor-Leste,Avocados,2022,12572.9,2023,14022.12574,,,
Timor-Leste,Bananas,2022,854.4,2023,1119.766526,,,
Timor-Leste,"Beans, dry",2022,1328.6,2023,1354.238593,,,
Timor-Leste,"Coconuts, in shell",2022,2568.3,2023,3641.479859,,,
Timor-Leste,"Groundnuts, excluding shelled",2022,980.2,2023,738.987712,,,
Timor-Leste,Maize (corn),2022,1784.5,2023,1744.579879,,,
Timor-Leste,"Mangoes, guavas and mangosteens",2022,9616.2,2023,10565.09288,,,
Timor-Leste,Oranges,2022,8599.3,2023,9694.669761,,,
Timor-Leste,"Other tropical fruits, n.e.c.",2022,4187.4,2023,4227.077646,,,
Timor-Leste,Papayas,2022,23387.1,2023,23316.76674,,,
Timor-Leste,Pineapples,2022,13681.2,2023,13837.42775,,,
Timor-Leste,Rice,2022,2458.6,2023,2297.590505,,,
Timor-Leste,Soya beans,2022,898.3,2023,757.6611395,,,
Timor-Leste,"Roots and Tubers, Total",2022,3069.6,2023,3339.247241,,,
Timor-Leste,Vegetables Primary,2022,2284.2,2023,2415.447954,,,
Togo,"Bambara beans, dry",2022,822.6,2023,805.0842835,,,
Togo,Bananas,2022,12159.1,2023,11713.07825,,,
Togo,"Beans, dry",2022,549,2023,515.6675547,,,
Togo,Castor oil seeds,2022,79,2023,90.99901254,,,
Togo,"Chick peas, dry",2022,765.2,2023,768.1681068,,,
Togo,"Coconuts, in shell",2022,3411.8,2023,3036.795619,,,
Togo,Fonio,2022,859.8,2023,722.8766192,,,
Togo,"Groundnuts, excluding shelled",2022,757.4,2023,597.0955058,,,
Togo,Karite nuts (sheanuts),2022,4331.4,2023,3612.575162,,,
Togo,Maize (corn),2022,1253.8,2023,1141.977928,,,
Togo,Millet,2022,594.7,2023,628.7977242,,,
Togo,Oil palm fruit,2022,8991.6,2023,8267.881875,,,
Togo,Oranges,2022,4623.2,2023,4188.115494,,,
Togo,"Other fruits, n.e.c.",2022,5755,2023,5064.601391,,,
Togo,Pineapples,2022,8011.9,2023,7494.141197,,,
Togo,Rice,2022,1696.8,2023,1410.216715,,,
Togo,"Seed cotton, unginned",2022,670,2023,575.2571662,,,
Togo,Sesame seed,2022,325.6,2023,283.6433951,,,
Togo,Sorghum,2022,884.2,2023,849.2532815,,,
Togo,Soya beans,2022,1020.4,2023,920.9429594,,,
Togo,"Roots and Tubers, Total",2022,5291.8,2023,4721.407459,,,
Togo,"Treenuts, Total",2022,1464.8,2023,1399.93652,,,
Togo,Vegetables Primary,2022,5070.5,2023,4323.088129,,,
Trinidad and Tobago,Avocados,2022,14778.7,2023,16125.9967,,,
Trinidad and Tobago,Bananas,2022,3309.6,2023,3796.03302,,,
Trinidad and Tobago,"Coconuts, in shell",2022,6335.3,2023,7108.307532,,,
Trinidad and Tobago,"Cow peas, dry",2022,3211.1,2023,3295.655026,,,
Trinidad and Tobago,Lemons and limes,2022,5424.9,2023,6389.031949,,,
Trinidad and Tobago,Maize (corn),2022,1666.7,2023,1661.022054,,,
Trinidad and Tobago,"Mangoes, guavas and mangosteens",2022,18429.3,2023,19351.7208,,,
Trinidad and Tobago,Oranges,2022,2010.3,2023,2394.936997,,,
Trinidad and Tobago,"Other citrus fruit, n.e.c.",2022,10217.5,2023,11287.05379,,,
Trinidad and Tobago,"Other fruits, n.e.c.",2022,5862.9,2023,6848.269463,,,
Trinidad and Tobago,Other pulses n.e.c.,2022,7294.7,2023,6938.558319,,,
Trinidad and Tobago,Papayas,2022,19314.5,2023,19330.11987,,,
Trinidad and Tobago,"Pigeon peas, dry",2022,1406.1,2023,2008.351297,,,
Trinidad and Tobago,Pineapples,2022,6287.7,2023,7882.818829,,,
Trinidad and Tobago,Plantains and cooking bananas,2022,3458.4,2023,4064.368913,,,
Trinidad and Tobago,Pomelos and grapefruits,2022,8199,2023,9932.128771,,,
Trinidad and Tobago,Rice,2022,964.8,2023,1162.533323,,,
Trinidad and Tobago,Watermelons,2022,7619.5,2023,8872.778743,,,
Trinidad and Tobago,"Roots and Tubers, Total",2022,7806.8,2023,9464.786413,,,
Trinidad and Tobago,Vegetables Primary,2022,6554.3,2023,7418.094701,,,
Tunisia,Apples,2022,5634.8,2023,5900.46528,,,
Tunisia,Apricots,2022,5423.1,2023,4595.889679,,,
Tunisia,Avocados,2022,10783.1,2023,11130.00558,,,
Tunisia,Barley,2022,1211.6,2023,975.0503042,,,
Tunisia,"Beans, dry",2022,807.8,2023,818.3571394,,,
Tunisia,"Broad beans and horse beans, dry",2022,1332.5,2023,1191.601818,,,
Tunisia,Cantaloupes and other melons,2022,10690.6,2023,12906.72116,,,
Tunisia,Cereals n.e.c.,2022,1717.6,2023,1438.690358,,,
Tunisia,Cherries,2022,4291.7,2023,4215.356252,,,
Tunisia,"Chick peas, dry",2022,1539.7,2023,1354.03723,,,
Tunisia,Cranberries,2022,6499.5,2023,6318.529621,,,
Tunisia,Dates,2022,4742.6,2023,4595.207329,,,
Tunisia,Figs,2022,1458.7,2023,1211.81395,,,
Tunisia,Grapes,2022,7225.1,2023,7495.13503,,,
Tunisia,Kiwi fruit,2022,5522.4,2023,5169.628584,,,
Tunisia,Lemons and limes,2022,14870.9,2023,13253.96298,,,
Tunisia,"Lentils, dry",2022,496.7,2023,614.5058517,,,
Tunisia,Linseed,2022,2835.3,2023,3035.062276,,,
Tunisia,Locust beans (carobs),2022,1996.8,2023,2003.124258,,,
Tunisia,Oats,2022,362,2023,402.2190052,,,
Tunisia,Olives,2022,666.9,2023,743.6995314,,,
Tunisia,Oranges,2022,27070.3,2023,26174.39947,,,
Tunisia,Other berries and fruits of the genus vaccinium n.e.c.,2022,9476.8,2023,10352.12153,,,
Tunisia,"Other citrus fruit, n.e.c.",2022,10462.4,2023,10769.95799,,,
Tunisia,"Other fruits, n.e.c.",2022,5170.9,2023,5214.20162,,,
Tunisia,Other pulses n.e.c.,2022,855.8,2023,1066.392448,,,
Tunisia,Other stone fruits,2022,9330.7,2023,7368.502409,,,
Tunisia,"Other tropical fruits, n.e.c.",2022,8428.7,2023,7084.03135,,,
Tunisia,Peaches and nectarines,2022,10788.3,2023,10979.14962,,,
Tunisia,Pears,2022,4719.2,2023,5557.945453,,,
Tunisia,"Peas, dry",2022,882.5,2023,1025.551094,,,
Tunisia,Plums and sloes,2022,5940.9,2023,6160.327429,,,
Tunisia,Pomelos and grapefruits,2022,21724.9,2023,18405.26124,,,
Tunisia,Quinces,2022,10361.2,2023,8857.851742,,,
Tunisia,Rape or colza seed,2022,709.1,2023,823.1523317,,,
Tunisia,"Seed cotton, unginned",2022,660.1,2023,607.6423409,,,
Tunisia,Sorghum,2022,518.7,2023,540.6115728,,,
Tunisia,Strawberries,2022,24867.4,2023,23878.45351,,,
Tunisia,Sugar beet,2022,59390.7,2023,47934.76208,,,
Tunisia,Sunflower seed,2022,898.5,2023,814.9664394,,,
Tunisia,"Tangerines, mandarins, clementines",2022,8530.6,2023,7778.550585,,,
Tunisia,Triticale,2022,2300,2023,2303.526296,,,
Tunisia,Vetches,2022,2353.7,2023,2757.607885,,,
Tunisia,Watermelons,2022,97609.5,2023,89256.4524,,,
Tunisia,Wheat,2022,1960.3,2023,2016.782756,,,
Tunisia,"Roots and Tubers, Total",2022,17737,2023,17252.53812,,,
Tunisia,"Treenuts, Total",2022,329.9,2023,365.4786464,,,
Tunisia,Vegetables Primary,2022,25600.2,2023,30081.39076,,,
Turkmenistan,Apples,2022,10901.9,2023,11030.77881,,,
Turkmenistan,Apricots,2022,13300.4,2023,12171.2247,,,
Turkmenistan,Barley,2022,1250,2023,1352.615535,,,
Turkmenistan,"Beans, dry",2022,3724.2,2023,3747.532442,,,
Turkmenistan,Grapes,2022,16691.8,2023,20491.48512,,,
Turkmenistan,Maize (corn),2022,2623.6,2023,3253.344744,,,
Turkmenistan,Peaches and nectarines,2022,14052.7,2023,16382.31437,,,
Turkmenistan,"Peas, dry",2022,1795,2023,1769.688428,,,
Turkmenistan,Plums and sloes,2022,18679.5,2023,20653.09102,,,
Turkmenistan,Rice,2022,4452.5,2023,5287.536466,,,
Turkmenistan,"Seed cotton, unginned",2022,2071.4,2023,2378.175426,,,
Turkmenistan,Sugar beet,2022,7999.1,2023,8446.759199,,,
Turkmenistan,Watermelons,2022,20955.6,2023,24185.18658,,,
Turkmenistan,Wheat,2022,1807.6,2023,2410.376773,,,
Turkmenistan,"Roots and Tubers, Total",2022,13141.1,2023,13738.01253,,,
Turkmenistan,"Treenuts, Total",2022,838.1,2023,971.5128371,,,
Turkmenistan,Vegetables Primary,2022,29348.8,2023,30832.6791,,,
Türkiye,Apples,2022,28182.2,2023,21085.88105,,,
Türkiye,Apricots,2022,5660.9,2023,5026.78202,,,
Türkiye,Avocados,2022,11102.8,2023,5914.050883,,,
Türkiye,Bananas,2022,70213.6,2023,61735.37489,,,
Türkiye,Barley,2022,2665.8,2023,2556.055644,,,
Türkiye,"Beans, dry",2022,2782.1,2023,2601.626876,,,
Türkiye,"Broad beans and horse beans, dry",2022,2590.5,2023,2687.792609,,,
Türkiye,Canary seed,2022,2602.3,2023,2190.755931,,,
Türkiye,Cantaloupes and other melons,2022,25305,2023,25111.42423,,,
Türkiye,Cherries,2022,8151.4,2023,9139.653917,,,
Türkiye,"Chick peas, dry",2022,1270.6,2023,1218.932974,,,
Türkiye,Cranberries,2022,6512.9,2023,19633.80581,,,
Türkiye,Dates,2022,15857.6,2023,20759.97386,,,
Türkiye,Figs,2022,6113.9,2023,5487.293757,,,
Türkiye,"Flax, raw or retted",2022,666.7,2023,795.9635256,,,
Türkiye,Grapes,2022,10831.2,2023,10615.39377,,,
Türkiye,"Groundnuts, excluding shelled",2022,4077.4,2023,3897.67448,,,
Türkiye,Hempseed,2022,819.6,2023,869.4208703,,,
Türkiye,Kiwi fruit,2022,23885.3,2023,20533.50898,,,
Türkiye,Lemons and limes,2022,23947.4,2023,30802.41078,,,
Türkiye,"Lentils, dry",2022,1299,2023,1367.46,,,
Türkiye,Linseed,2022,800,2023,886.3085593,,,
Türkiye,Locust beans (carobs),2022,14785.6,2023,15799.51989,,,
Türkiye,Maize (corn),2022,9325.3,2023,10159.41735,,,
Türkiye,Millet,2022,3391.4,2023,2831.818318,,,
Türkiye,Oats,2022,2659.4,2023,2965.280236,,,
Türkiye,Olives,2022,3302.5,2023,2595.992631,,,
Türkiye,Oranges,2022,26687.7,2023,25876.45332,,,
Türkiye,Other berries and fruits of the genus vaccinium n.e.c.,2022,29884,2023,24795.36378,,,
Türkiye,"Other citrus fruit, n.e.c.",2022,10648.6,2023,11362.50121,,,
Türkiye,"Other fruits, n.e.c.",2022,22227.5,2023,18770.21294,,,
Türkiye,Other pulses n.e.c.,2022,1165.2,2023,975.5317181,,,
Türkiye,Other stone fruits,2022,41721.2,2023,19575.60037,,,
Türkiye,Peaches and nectarines,2022,18833.3,2023,14999.53799,,,
Türkiye,Pears,2022,23246.7,2023,23711.40007,,,
Türkiye,"Peas, dry",2022,2696.7,2023,3030.524479,,,
Türkiye,Plums and sloes,2022,16078.8,2023,16002.28042,,,
Türkiye,Pomelos and grapefruits,2022,39743.1,2023,44509.57723,,,
Türkiye,Poppy seed,2022,461.9,2023,674.0499582,,,
Türkiye,Quinces,2022,24488.9,2023,23370.45672,,,
Türkiye,Rape or colza seed,2022,3651.3,2023,3531.086674,,,
Türkiye,Rice,2022,7883.1,2023,9274.199215,,,
Türkiye,Rye,2022,2790.3,2023,2268.034222,,,
Türkiye,Safflower seed,2022,1143.6,2023,1092.471787,,,
Türkiye,"Seed cotton, unginned",2022,4797.4,2023,4499.279471,,,
Türkiye,Sesame seed,2022,716.5,2023,746.3488579,,,
Türkiye,Sorghum,2022,2833.3,2023,3168.312226,,,
Türkiye,Sour cherries,2022,9138.2,2023,8285.444195,,,
Türkiye,Soya beans,2022,4078,2023,3301.186709,,,
Türkiye,Strawberries,2022,32691.8,2023,32695.33505,,,
Türkiye,Sugar beet,2022,69210.7,2023,63517.02889,,,
Türkiye,Sunflower seed,2022,2602.9,2023,2953.137928,,,
Türkiye,"Tangerines, mandarins, clementines",2022,27485.5,2023,31379.3333,,,
Türkiye,Triticale,2022,3211.9,2023,2972.471769,,,
Türkiye,"True hemp, raw or retted",2022,933.4,2023,1144.352833,,,
Türkiye,Vetches,2022,1593.2,2023,1479.286137,,,
Türkiye,Watermelons,2022,49184.8,2023,44260.5232,,,
Türkiye,Wheat,2022,2991.6,2023,3376.490853,,,
Türkiye,"Roots and Tubers, Total",2022,37390.7,2023,32669.0713,,,
Türkiye,"Treenuts, Total",2022,1153.7,2023,1314.970944,,,
Türkiye,Vegetables Primary,2022,41117.8,2023,38628.53526,,,
Uganda,"Beans, dry",2022,1785.1,2023,1634.591989,,,
Uganda,Castor oil seeds,2022,333.3,2023,358.2747538,,,
Uganda,"Chick peas, dry",2022,606.3,2023,763.3706333,,,
Uganda,"Cow peas, dry",2022,457.3,2023,495.8324087,,,
Uganda,"Groundnuts, excluding shelled",2022,363.6,2023,424.2812266,,,
Uganda,Maize (corn),2022,2545.5,2023,3202.643157,,,
Uganda,Millet,2022,1417.1,2023,1854.486116,,,
Uganda,"Other fruits, n.e.c.",2022,6623.4,2023,5783.727565,,,
Uganda,"Other oil seeds, n.e.c.",2022,889.1,2023,886.6814009,,,
Uganda,"Peas, dry",2022,482.9,2023,587.2185043,,,
Uganda,"Pigeon peas, dry",2022,342.7,2023,410.9699716,,,
Uganda,Pineapples,2022,8507.6,2023,9514.99572,,,
Uganda,Plantains and cooking bananas,2022,4441,2023,3687.951721,,,
Uganda,Rice,2022,2807.7,2023,2435.920083,,,
Uganda,"Seed cotton, unginned",2022,1363.6,2023,1675.318735,,,
Uganda,Sesame seed,2022,641.9,2023,666.533139,,,
Uganda,"Sisal, raw",2022,2124.8,2023,1678.436158,,,
Uganda,Sorghum,2022,900,2023,918.7273578,,,
Uganda,Soya beans,2022,6797,2023,4270.976448,,,
Uganda,Sugar cane,2022,70085.5,2023,67828.03125,,,
Uganda,Sunflower seed,2022,1024.7,2023,980.9704603,,,
Uganda,Wheat,2022,1666.7,2023,1532.166918,,,
Uganda,"Roots and Tubers, Total",2022,3240.7,2023,3424.347795,,,
Uganda,Vegetables Primary,2022,5688.4,2023,4961.592588,,,
Ukraine,Apples,2022,14683,2023,17333.17611,,,
Ukraine,Apricots,2022,8285,2023,9279.807054,,,
Ukraine,Barley,2022,3222.7,2023,3939.737679,,,
Ukraine,"Beans, dry",2022,1591.1,2023,2138.425408,,,
Ukraine,Blueberries,2022,1500,2023,2170.953316,,,
Ukraine,"Broad beans and horse beans, dry",2022,1795.7,2023,2858.394498,,,
Ukraine,Buckwheat,2022,1220.6,2023,1502.84415,,,
Ukraine,Cantaloupes and other melons,2022,6055.4,2023,6737.076709,,,
Ukraine,Cereals n.e.c.,2022,1634.6,2023,1536.991118,,,
Ukraine,Cherries,2022,8311.4,2023,7334.687906,,,
Ukraine,Cranberries,2022,2131.1,2023,2311.635978,,,
Ukraine,Currants,2022,7054.3,2023,6941.572291,,,
Ukraine,"Flax, raw or retted",2022,587,2023,335.8295916,,,
Ukraine,Gooseberries,2022,15180,2023,12326.14613,,,
Ukraine,Grapes,2022,8892.4,2023,8838.711303,,,
Ukraine,Hempseed,2022,512.1,2023,597.2352093,,,
Ukraine,"Lentils, dry",2022,935.7,2023,1533.878547,,,
Ukraine,Linseed,2022,850.8,2023,936.5890002,,,
Ukraine,Locust beans (carobs),2022,1979.7,2023,2244.263483,,,
Ukraine,Lupins,2022,1157.1,2023,1479.961044,,,
Ukraine,Maize (corn),2022,6349.1,2023,7394.214386,,,
Ukraine,Millet,2022,1844.8,2023,2085.234221,,,
Ukraine,Mixed grain,2022,989.7,2023,1609.309864,,,
Ukraine,Mustard seed,2022,765.9,2023,912.9582353,,,
Ukraine,Oats,2022,2465.9,2023,2582.273942,,,
Ukraine,Other berries and fruits of the genus vaccinium n.e.c.,2022,1359.1,2023,1194.070956,,,
Ukraine,"Other fruits, n.e.c.",2022,3860.4,2023,4018.228894,,,
Ukraine,"Other oil seeds, n.e.c.",2022,992.7,2023,1232.366746,,,
Ukraine,Other pome fruits,2022,1600.8,2023,1006.847165,,,
Ukraine,Other pulses n.e.c.,2022,1285.3,2023,1238.250615,,,
Ukraine,Other stone fruits,2022,9285.7,2023,6324.692419,,,
Ukraine,Peaches and nectarines,2022,8533.3,2023,8405.941806,,,
Ukraine,Pears,2022,13158.6,2023,17014.95961,,,
Ukraine,"Peas, dry",2022,2065.7,2023,2825.152093,,,
Ukraine,Plums and sloes,2022,10096.4,2023,13032.09011,,,
Ukraine,Quinces,2022,9130.7,2023,10757.98293,,,
Ukraine,Rape or colza seed,2022,2869.7,2023,2567.659643,,,
Ukraine,Raspberries,2022,6993.8,2023,6890.108213,,,
Ukraine,Rice,2022,4414.3,2023,5816.479234,,,
Ukraine,Rye,2022,3093.9,2023,3939.469823,,,
Ukraine,Safflower seed,2022,516.5,2023,621.194338,,,
Ukraine,Sorghum,2022,2652,2023,3501.33977,,,
Ukraine,Sour cherries,2022,9638.5,2023,10157.2105,,,
Ukraine,Soya beans,2022,2255,2023,2142.496885,,,
Ukraine,Strawberries,2022,7817.1,2023,8754.634252,,,
Ukraine,Sugar beet,2022,54088.5,2023,49402.35121,,,
Ukraine,Sunflower seed,2022,2162.8,2023,2113.916756,,,
Ukraine,Triticale,2022,3523.4,2023,958.0920259,,,
Ukraine,"True hemp, raw or retted",2022,507.4,2023,759.5060952,,,
Ukraine,Vetches,2022,1933.3,2023,2651.061564,,,
Ukraine,Watermelons,2022,8969.3,2023,10102.79997,,,
Ukraine,Wheat,2022,3924.9,2023,5444.287623,,,
Ukraine,"Roots and Tubers, Total",2022,17353.8,2023,20965.12773,,,
Ukraine,"Treenuts, Total",2022,8115,2023,6915.797143,,,
Ukraine,Vegetables Primary,2022,20069.5,2023,19410.07071,,,
United Arab Emirates,Bananas,2022,61078.4,2023,64753.16279,,,
United Arab Emirates,Cantaloupes and other melons,2022,29968.7,2023,36791.63858,,,
United Arab Emirates,Dates,2022,9753.1,2023,9956.716957,,,
United Arab Emirates,Figs,2022,9788.3,2023,9959.176609,,,
United Arab Emirates,Grapes,2022,2506.5,2023,3606.814024,,,
United Arab Emirates,Lemons and limes,2022,46692.6,2023,45992.24014,,,
United Arab Emirates,Maize (corn),2022,23625.3,2023,17133.4509,,,
United Arab Emirates,"Mangoes, guavas and mangosteens",2022,29285.2,2023,29715.0744,,,
United Arab Emirates,"Other citrus fruit, n.e.c.",2022,17630.2,2023,15829.80488,,,
United Arab Emirates,"Other fruits, n.e.c.",2022,28013.1,2023,27034.08495,,,
United Arab Emirates,Watermelons,2022,28812.8,2023,31474.50901,,,
United Arab Emirates,"Roots and Tubers, Total",2022,25658,2023,24425.64478,,,
United Arab Emirates,"Treenuts, Total",2022,29519.7,2023,22937.14396,,,
United Arab Emirates,Vegetables Primary,2022,47903.9,2023,49547.03533,,,
United Kingdom of Great Britain and Northern Ireland,Apples,2022,40527.2,2023,41102.01987,,,
United Kingdom of Great Britain and Northern Ireland,Barley,2022,6689.3,2023,6154.94212,,,
United Kingdom of Great Britain and Northern Ireland,"Broad beans and horse beans, dry",2022,3000,2023,3560.483227,,,
United Kingdom of Great Britain and Northern Ireland,Cherries,2022,5400,2023,7794.583784,,,
United Kingdom of Great Britain and Northern Ireland,Currants,2022,6902.1,2023,5844.545494,,,
